theta_deg,r_tip_nm,r_fret_nm,FRET_E_near_crux,plasmon_dlambda_over_lambda_tip
104.51127819548871,79.0749824842414,8.359355291191234,0.06774257565216517,0.00014670090113090757
104.81203007518796,79.23536933771776,8.376310472844448,0.0669788158708164,0.00014333024256543876
105.11278195488721,79.3952103952778,8.393207956072224,0.06622712627615956,0.00014004810708621843
105.41353383458646,79.55450455589056,8.410047624479859,0.06548729307343074,0.00013685197611578215
105.71428571428571,79.71325072229224,8.426829362070894,0.06475910651359974,0.00013373940726386417
106.01503759398496,79.87144780099378,8.443553053247914,0.06404236082002097,0.0001307080319090985
106.3157894736842,80.0290947022884,8.460218582813345,0.06333685411604555,0.0001277555528605668
106.61654135338345,80.18619034025909,8.476825835970246,0.06264238835360789,0.00012487974209647213
106.9172932330827,80.3427336327861,8.493374698323104,0.061958769242795864,0.00012207843857730375
107.21804511278195,80.49872350155442,8.50986505587861,0.06128580618241337,0.00011934954613096438
107.5187969924812,80.65415887206116,8.526296795046465,0.06062331219154025,0.00011669103140740657
107.81954887218045,80.80903867362294,8.54266980264014,0.05997110384209654,0.00011410092190041883
108.1203007518797,80.96336183938334,8.558983965877667,0.059329001192412474,0.00011157730403428025
108.42105263157895,81.11712730632023,8.575239172382423,0.058696827721807066,0.00010911832131308487
108.7218045112782,81.270334015253,8.591435310183888,0.05807441026617655,0.00010672217253061462
109.02255639097744,81.42298091084997,8.607572267718426,0.05746157895459133,0.0001043871100387066
109.32330827067669,81.57506694163561,8.62364993383005,0.056858167146900125,0.0001021114380721414
109.62406015037594,81.7265910599978,8.639668197771195,0.056264011372338975,9.989351112814114e-05
109.92481203007519,81.87755222219499,8.655626949203471,0.05567895126914162,9.773173239863764e-05
110.22556390977444,82.02794938836348,8.671526078198426,0.05510282952514653,9.562455225352589e-05
110.52631578947368,82.17778152252451,8.687365475238305,0.054535491819395286,9.357046677319337e-05
110.82706766917293,82.32704759259144,8.70314503121681,0.0539767867647169,9.156801632866217e-05
111.12781954887218,82.47574657037681,8.718864637439834,0.05342656585129107,8.961578420774753e-05
111.42857142857142,82.62387743159948,8.734524185626231,0.05288468339118265,8.77123952856856e-05
111.72932330827066,82.77143915589167,8.750123567908547,0.05235099646384033,8.585651473874012e-05
112.03007518796991,82.91843072680595,8.765662676833772,0.0518253648625503,8.404684679935006e-05
112.33082706766916,83.0648511318223,8.781141405364071,0.051307651041836703,8.228213355142518e-05
112.63157894736841,83.210699362355,8.796559646877528,0.05079772006579877,8.056115376444987e-05
112.93233082706766,83.3559744137597,8.811917295168882,0.05029543955737548,7.888272176509762e-05
113.23308270676691,83.50067528534024,8.827214244450253,0.04980067964852764,7.724568634510646e-05
113.53383458646616,83.64480098035555,8.842450389351873,0.04931331293132659,7.564892970420679e-05
113.8345864661654,83.7883505060266,8.857625624922811,0.04883321440993887,7.409136642693341e-05
114.13533834586465,83.93132287354312,8.872739846631701,0.04836026145349632,7.257194249219722e-05
114.4360902255639,84.07371709807052,8.887792950367453,0.04789433374984031,7.108963431452741e-05
114.73684210526315,84.21553219875656,8.902784832439979,0.04743531326012799,6.964344781593353e-05
115.0375939849624,84.35676719873827,8.917715389580902,0.0469830841742899,6.823241752737198e-05
115.33834586466165,84.49742112514846,8.932584518944266,0.046537532867327355,6.685560571883957e-05
115.6390977443609,84.63749300912266,8.947392118107253,0.04609854785643636,6.5512101557143e-05
115.93984962406014,84.77698188580558,8.962138085070876,0.04566601975894832,6.420102029043447e-05
116.2406015037594,84.91588679435789,8.976822318260691,0.04523984125107358,6.292150245862751e-05
116.54135338345864,85.05420677796283,8.991444716527498,0.0448199070274367,6.167271312884008e-05
116.84210526315789,85.1919408838327,9.006005179148028,0.04440611376139189,6.045384115504408e-05
117.14285714285714,85.32908816321556,9.020503605825645,0.04399836006610509,5.926409846111979e-05
117.44360902255639,85.46564767140165,9.034939896691032,0.04359654645639215,5.810271934655141e-05
117.74436090225564,85.60161846773,9.049313952302887,0.04320057531129936,5.696895981401826e-05
118.04511278195488,85.7369996155948,9.063625673648593,0.04281035083741642,5.586209691816442e-05
118.34586466165413,85.87179018245193,9.077874962144918,0.04242577903290726,5.478142813485301e-05
118.64661654135338,86.00598923982538,9.092061719638684,0.04204676765224895,5.372627075023637e-05
